Day,Date,Rides,20_ExpMA,Poly_Average,Revenue
250,2013-09-11,241,321.97400659564164,360.21797059377576,581.5
251,2013-09-12,265,316.54791072932323,360.4038088171255,363.5
252,2013-09-13,465,330.68620494573565,360.58869663420563,670.03
253,2013-09-14,594,355.76370923687057,360.77263405518295,217.67
254,2013-09-15,491,368.6433559763336,360.9556210924402,101.0
255,2013-09-16,249,357.2487506451602,361.1376577605761,99.45
256,2013-09-17,226,344.7488696312422,361.3187440764057,233.0
257,2013-09-18,263,336.96326299964284,361.4988800589607,358.0
258,2013-09-19,301,333.5381903329892,361.67806572948797,2481.62
259,2013-09-20,397,339.5821722060712,361.8563011114513,147.5
260,2013-09-21,610,365.33625104371697,362.0335862305306,68.5
261,2013-09-22,495,377.6851795157998,362.2099211146215,3089.5
262,2013-09-23,255,366.00087670472345,362.38530579383627,105.5
263,2013-09-24,223,352.38174558993745,362.5597403005034,193.0
264,2013-09-25,230,340.7263412479996,362.7332246691668,350.5
265,2013-09-26,285,335.41907065293594,362.9057589365876,275.9
266,2013-09-27,402,341.7601115431499,363.07734314174235,131.5
267,2013-09-28,591,365.4972437771945,363.24797732582397,67.11
268,2013-09-29,505,378.7832205603486,363.41766153224165,86.0
269,2013-09-30,244,365.9467233640989,363.5863958066209,116.01
270,2013-10-01,245,354.4279878055921,363.7541801968029,179.0
271,2013-10-02,250,344.48246515742403,363.9210147528454,342.5
272,2013-10-03,315,341.67461133290317,364.08689952702224,321.75
273,2013-10-04,400,347.22941025358665,364.2518345738233,107.25
274,2013-10-06,414,353.5885140389672,364.41581994995516,100.5
275,2013-10-07,251,343.8181793685785,364.5788557143396,74.50999999999998
276,2013-10-08,247,334.5974003810855,364.7409419281156,110.5
277,2013-10-09,253,326.82621939240363,364.90207865463736,226.0
278,2013-10-10,313,325.509436593126,365.06226595947606,447.0
279,2013-10-11,415,334.03234739378706,365.22150391041885,243.0
280,2013-10-12,564,355.9340285943936,365.37979257746866,126.0
281,2013-10-13,454,365.27364491874283,365.5371320328449,103.0
282,2013-10-14,205,350.0094882598065,365.6935223509832,88.5
283,2013-10-15,291,344.38953699696486,365.84896360853526,132.0
284,2013-10-16,272,337.49529537820325,366.0034558843689,182.5
285,2013-10-17,310,334.8766958183733,366.1569992595682,338.5
286,2013-10-18,478,348.507486692819,366.3095938174335,276.04
287,2013-10-20,465,359.602011769697,366.461239643481,106.0
288,2013-10-21,292,353.16372493448586,366.61193682544337,134.8
289,2013-10-22,253,343.62432255977035,366.7616854532695,127.5
290,2013-10-23,251,334.80295850645666,366.91048561912413,163.94
291,2013-10-24,305,331.9645815058412,367.0583374173883,189.0
292,2013-10-25,400,338.44414517195287,367.20524094465935,377.15
293,2013-10-27,553,358.8780361079611,367.3511962997509,243.5
294,2013-10-28,234,346.98488981196283,367.4962035836923,192.24
295,2013-10-29,219,334.79585268701214,367.6402628997295,72.5
296,2013-10-30,288,330.339104812058,367.7833743533242,118.0
297,2013-10-31,353,332.497285306148,367.9255380521548,127.5
298,2013-11-01,523,350.64040099127885,368.0667541061154,185.01
299,2013-11-03,493,364.19845803972987,368.2070226273166,466.0
300,2013-11-04,239,352.27479536927825,368.3463437300849,333.5
301,2013-11-05,236,341.20100533410795,368.4847175309635,149.5
302,2013-11-06,272,334.61043339752575,368.62214414871085,50.01
303,2013-11-07,354,336.4570587882377,368.75862370430235,135.0
304,2013-11-08,451,347.36591033221566,368.8941563209294,123.82
305,2013-11-10,475,359.5215379196244,369.0287421239994,250.0
306,2013-11-11,269,350.90043907013586,369.1623812411358,410.0
307,2013-11-12,252,341.48134963488445,369.2950738021789,268.5
308,2013-11-13,256,333.3402687172761,369.4268199391843,73.0
309,2013-11-14,260,326.3554812203924,369.5576197864245,81.0
310,2013-11-15,450,338.13114967559346,369.6874734803878,83.25
311,2013-11-17,508,354.3091354207756,369.81638115977853,179.35
312,2013-11-18,298,348.94636061879686,369.94434296551765,250.0
313,2013-11-19,282,342.57051675033983,370.07135904074175,390.04
314,2013-11-20,282,336.8018961074502,370.19742953080413,281.01
315,2013-11-21,311,334.34457266864536,370.32255458327387,115.0
316,2013-11-22,496,349.74032765258426,370.4467343479364,105.5
317,2013-11-24,478,361.95553454281446,370.56996897679323,133.0
318,2013-11-25,332,359.1026264911178,370.6922586240622,124.72
319,2013-11-26,305,353.9499953967256,370.81360344617724,230.11
320,2013-11-27,378,356.2404720256089,370.93400360178816,354.5
321,2013-11-28,378,358.31280802317,371.05345925176164,292.0
322,2013-11-29,282,351.0449215447728,371.17197055917967,148.0
323,2013-11-30,404,356.08826235003266,371.28953768934105,91.91
324,2013-12-01,354,355.88938022145805,371.40616080976076,108.59
325,2013-12-02,301,350.66182020036683,371.52184009016923,88.0
326,2013-12-03,263,342.3130754193794,371.63657570251394,268.0
327,2013-12-04,260,334.473734903248,371.7503678209581,410.61
328,2013-12-05,341,335.0952839600815,371.863216621881,224.0
329,2013-12-06,501,350.8957331067405,371.97512228387865,117.75
330,2013-12-08,539,368.8104251918129,372.08608498776255,127.54
331,2013-12-09,359,367.87609898306886,372.1961049165606,199.0
332,2013-12-10,346,365.79266098468133,372.3051822555172,184.5
333,2013-12-11,342,363.52669327185447,372.41331719209234,154.5
334,2013-12-12,377,364.8098653412017,372.520509915963,181.15
335,2013-12-13,554,382.8279734039444,372.6267606190213,166.5
336,2013-12-15,616,405.0348330797592,372.7320694953765,115.57
337,2013-12-16,363,401.0315156435917,372.8364367413533,66.0
338,2013-12-17,313,392.64756177277343,372.939862555493,88.00999999999998
339,2013-12-18,381,391.5382701753665,373.04234713855294,77.5
340,2013-12-19,419,394.1536730158077,373.14389069350665,192.01
341,2013-12-20,566,410.51998987144515,373.24449342554385,424.5
342,2013-12-22,505,419.51808607416467,373.34415554207015,262.0
343,2013-12-23,389,416.6116016861489,373.442877252708,624.3700000000001
344,2013-12-24,304,405.8866872398489,373.54065876929525,146.0
345,2013-12-25,184,384.7546217884348,373.63750030588653,141.0
346,2013-12-26,239,370.8732292371552,373.7334020787522,1182.0
347,2013-12-27,319,365.93292169075966,373.8283643063791,207.0
348,2013-12-28,457,374.6059767678301,373.92238720947006,6028.33
349,2013-12-29,434,380.2625504089891,374.0154710109442,337.04
350,2013-12-30,368,379.09468846527596,374.1076159359368,132.0
351,2014-01-02,329,374.3237657542972,374.1988222117991,101.0
352,2014-01-03,446,381.1500737776975,374.28909006809874,102.0
353,2014-01-04,563,398.4691143702977,374.3784197366197,158.51
354,2014-01-05,462,404.5196749064598,374.4668114513615,329.5
355,2014-01-06,347,399.04161062965414,374.55426544854066,410.54
356,2014-01-07,392,398.37098104587744,374.64078196658915,287.55
357,2014-01-08,424,400.8118399938892,374.7263612461555,180.04000000000005
358,2014-01-09,430,403.59166475637596,374.81100353010436,144.5
359,2014-01-10,561,418.5829347795782,374.8947090635165,108.05
360,2014-01-12,498,426.1464648005707,374.9774780936889,119.0
361,2014-01-13,332,417.18013481956393,375.05931087013465,131.5
362,2014-01-14,282,404.30583626531967,375.14020764458303,286.0
363,2014-01-15,316,395.8957566210035,375.2201686709796,227.0
364,2014-01-16,331,389.7152083713841,375.2991942054858,145.53
365,2014-01-17,484,398.69471233601416,375.3772845064798,424.0
366,2014-01-19,524,410.6285492563938,375.4544398345553,3787.029999999999
367,2014-01-20,309,400.949639803404,375.5306604525227,6143.080000000007
368,2014-01-21,346,395.71634077450835,375.605946625408,5399.409999999995
369,2014-01-22,356,391.93383212931707,375.68029862045404,4348.899999999998
370,2014-01-23,365,389.3687052598583,375.7537167071192,5932.3499999999985
371,2014-01-24,556,405.238352377967,375.82620115707863,5527.640000000001
372,2014-01-26,525,416.6442235800654,375.8977522442231,5200.910000000005
373,2014-01-27,337,409.059059429583,375.9683702446598,6745.520000000002
374,2014-01-28,307,399.339149007718,376.03805543671234,7552.2400000000025
375,2014-01-29,330,392.7354205307924,376.1068081009202,5887.760000000002
376,2014-01-30,332,386.95109476595496,376.174628520039,4570.119999999999
377,2014-01-31,507,398.38432383586405,376.2415169790405,3426.8599999999988
378,2014-02-02,590,416.63343585149613,376.30747376511306,3753.260000000001
379,2014-02-03,378,412.95406100849647,376.3724991676605,4129.160000000002
380,2014-02-04,346,406.57748376959205,376.4365934783037,5854.510000000002
381,2014-02-05,378,403.85581864867856,376.4997569908789,6476.41
382,2014-02-06,426,405.96478830118537,376.5619900014389,3640.6099999999983
383,2014-02-07,605,424.9205227486915,376.6232928082527,4227.980000000001
384,2014-02-09,542,436.07094915357806,376.68366571180525,4808.720000000002
385,2014-02-10,362,429.01657304371355,376.743109014798,4243.499999999999
386,2014-02-11,300,416.7292803728837,376.8016230221482,6921.220000000004
387,2014-02-12,314,406.94553938499,376.85920804098936,8905.110000000004
388,2014-02-13,354,401.9031070626101,376.9158643806716,6407.369999999997
389,2014-02-14,560,416.9599540090282,376.97159235276064,4070.4399999999987
390,2014-02-16,538,428.48757743673997,377.0263922710386,3864.27
391,2014-02-17,340,420.0601891094313,377.0802644515039,3985.709999999998
392,2014-02-18,366,414.9115996704378,377.1332092123709,5211.08
393,2014-02-19,360,409.6819235113485,377.18522687407005,6469.989999999996
394,2014-02-20,398,408.5693593674106,377.2363177592486,7769.630000000007
395,2014-02-21,526,419.7532299038477,377.2864821927691,6816.170000000006
396,2014-02-23,628,439.5862556272908,377.3357205017109,5057.779999999998
397,2014-02-24,355,431.53042175802506,377.3840330153693,4245.199999999998
398,2014-02-25,331,421.9560958763084,377.43142006525596,4520.93
399,2014-02-26,369,416.91265817380287,377.4778819850982,5377.1
400,2014-02-27,401,415.397166919155,377.52341911084,7203.030000000005
401,2014-02-28,514,424.78791292685446,377.5680317806416,6645.729999999998
402,2014-03-03,398,422.23668312429686,377.61172033487884,4532.810000000001
403,2014-03-04,351,415.45223711245916,377.6544851161442,4116.879999999999
404,2014-03-05,374,411.50440500651086,377.6963264692463,3995.599999999998
405,2014-03-06,370,407.55160452970034,377.7372447412098,4334.909999999997
406,2014-03-07,489,415.3085945744908,377.7772402812754,7125.750000000007
407,2014-03-09,537,426.89825223406314,377.8163134409005,6267.249999999999
408,2014-03-10,370,421.47937106891436,377.8544645737578,4555.049999999998
409,2014-03-11,322,412.0051452528272,377.8916940357372,4713.6399999999985
410,2014-03-12,333,404.4808457049389,377.928002184944,4833.489999999998
411,2014-03-13,348,399.10171754256373,377.9633893817,5049.539999999999
412,2014-03-14,510,409.6634587289862,377.997855988543,6799.77
413,2014-03-16,596,427.4097959928922,378.0314023702272,7704.3
414,2014-03-17,346,419.6564820888073,378.0640288937227,4549.270000000002
415,2014-03-18,331,411.21300760415886,378.0957359282161,4355.59
416,2014-03-19,344,404.8117687847152,378.1265238451099,4899.78
417,2014-03-20,378,402.25826699569467,378.15639301802287,4773.770000000004
418,2014-03-21,475,409.18605109134285,378.1853438227898,6673.689999999998
419,2014-03-23,497,417.54928432073865,378.21337663746203,7970.59
420,2014-03-24,331,409.3064953378112,378.2404918423068,5090.759999999998
421,2014-03-25,313,400.1344481627816,378.26668981980737,4261.619999999998
422,2014-03-26,330,393.45497690918336,378.29197095466367,4636.330000000002
423,2014-03-27,340,388.36402672735636,378.3163356337912,4645.37
424,2014-03-28,541,402.9007860866558,378.33978424632204,7231.85
425,2014-03-30,556,417.4816636022124,378.36231718360426,6477.720000000004
426,2014-03-31,331,409.24531468771596,378.38393483920237,5088.330000000001
427,2014-04-01,300,398.8409990031715,378.40463760889673,3905.8900000000012
428,2014-04-02,300,389.427570526679,378.4244258906839,4820.01
429,2014-04-03,412,391.5773257146144,378.44330008477687,4452.649999999999
430,2014-04-06,509,402.76043755131775,378.4612605936045,6440.82
431,2014-04-07,293,392.30706254643036,378.478307821812,7482.94
432,2014-04-08,330,386.37305658962754,378.49444217626086,4892.630000000001
433,2014-04-09,357,383.5756226287106,378.5096640660282,4079.820000000001
434,2014-04-10,348,380.1874680926429,378.5239739024082,4492.459999999999
435,2014-04-11,455,387.3124711314388,378.5373720989104,5086.629999999997
436,2014-04-13,559,403.6636643570162,378.5498590712609,5820.230000000004
437,2014-04-14,323,395.9814106087289,378.56143523740207,8289.930000000004
438,2014-04-15,333,389.9831810269452,378.5721010174921,6043.2
439,2014-04-16,322,383.5085923577123,378.5818568339055,4749.340000000003
440,2014-04-17,361,381.364916895073,378.59070311123315,3880.929999999999
441,2014-04-18,503,392.9492105241137,378.59864027628174,4195.239999999999
