Day,Date,Rides,20_ExpMA,Poly_Average,Revenue
55,2013-02-24,1335,1081.6383923274575,1046.1545980586982,717.71
56,2013-02-25,929,1067.0476997665348,1047.5184130496277,308.3300000000001
57,2013-02-26,834,1044.778522464715,1048.8781964518694,170.5
58,2013-02-27,836,1024.8347644121272,1050.2339513637803,165.5
59,2013-02-28,882,1011.1942696798886,1051.5856808835117,207.0
60,2013-03-01,1377,1046.1190481171072,1052.9333881090063,450.3
61,2013-03-02,1726,1111.0144275979974,1054.2770761380036,886.0
62,2013-03-03,1316,1130.576357753053,1055.6167480680353,689.0
63,2013-03-04,852,1103.9967237085118,1056.9524069964266,270.8
64,2013-03-05,713,1066.697295510214,1058.2840560202974,176.65
65,2013-03-06,834,1044.502460261571,1059.6116982365609,210.08
66,2013-03-07,873,1028.1467650733214,1060.9353367419244,242.5
67,2013-03-08,1183,1042.9127665065494,1062.254974632889,497.3
68,2013-03-09,1461,1082.774744299016,1063.5706150057486,3932.36
69,2013-03-10,1200,1093.9502522094274,1064.8822609565925,565.5
70,2013-03-11,923,1077.6545025676496,1066.1899155813026,260.5
71,2013-03-12,804,1051.570774328836,1067.4935819755556,179.0
72,2013-03-13,816,1029.1188005860847,1068.7932632348206,8512.33
73,2013-03-14,828,1009.9517596683777,1070.088962454362,200.0
74,2013-03-15,1341,1041.4993283210865,1071.3806827292372,575.0
75,2013-03-17,1521,1087.1911727123108,1072.6684271542972,1335.11
76,2013-03-18,874,1066.8771495981289,1073.9521988241877,824.7
77,2013-03-19,788,1040.30546576011,1075.2320008333468,312.81
78,2013-03-20,773,1014.8374349210334,1076.5078362760082,203.0
79,2013-03-21,885,1002.4674089591127,1077.779708246198,179.5
80,2013-03-22,1275,1028.4315458575445,1079.0476198377362,214.11
81,2013-03-23,1584,1081.3587844540957,1080.311574144237,429.02
82,2013-03-24,1175,1090.279428835119,1081.5715742591087,775.5
83,2013-03-25,719,1054.910754197433,1082.8276232755534,577.65
84,2013-03-26,660,1017.2918060029073,1084.0797242865658,230.51
85,2013-03-27,789,995.5453357996837,1085.3278803849355,1485.93
86,2013-03-28,905,986.9203939399216,1086.572094663246,178.0
87,2013-03-29,1223,1009.407884941064,1087.8123702138737,916.96
88,2013-03-30,1312,1038.2304943430827,1089.0487101289896,486.2
89,2013-03-31,1050,1039.3515514120086,1090.281117500558,653.0999999999998
90,2013-04-01,805,1017.0296219086067,1091.509595420338,596.8700000000001
91,2013-04-02,761,992.6431458610764,1092.7341469798807,229.56
92,2013-04-03,856,979.6282079587033,1093.954775270533,169.7
93,2013-04-04,866,968.8054920590137,1095.171483383434,239.8
94,2013-04-05,1265,997.0168083331537,1096.384274409517,257.5
95,2013-04-06,1552,1049.876275778188,1097.5931514395102,906.84
96,2013-04-07,1257,1069.6036702010083,1098.7981175639343,824.12
97,2013-04-08,1008,1063.7362973174374,1099.999175873104,610.04
98,2013-04-09,841,1042.5221498442543,1101.1963294571285,341.2000000000001
99,2013-04-10,815,1020.8522953370637,1102.3895814059097,139.5
100,2013-04-11,949,1014.0089114837068,1103.5789348091448,171.0
101,2013-04-12,1292,1040.4853317572083,1104.7643927563238,253.44
102,2013-04-13,1587,1092.5362661299687,1105.9459583367295,620.1700000000002
103,2013-04-14,1209,1103.6284201783442,1107.1236346394412,804.6
104,2013-04-15,844,1078.9011579622022,1108.2974247533293,601.6600000000002
105,2013-04-16,789,1051.2907702119646,1109.46733176706,251.0
106,2013-04-17,939,1040.5961470237582,1110.633358769092,198.75
107,2013-04-18,1020,1038.6345653813983,1111.795508847678,285.0
108,2013-04-19,1415,1074.4796171479215,1112.953785090865,268.5
109,2013-04-20,1753,1139.1017880003515,1114.108190586494,481.64
110,2013-04-21,1437,1167.4735158118406,1115.2587284221986,863.08
111,2013-04-22,861,1138.2851248880604,1116.4054016854075,687.75
112,2013-04-23,870,1112.7338144700698,1117.5482134633423,313.6
113,2013-04-24,806,1083.5207121760827,1118.6871668430188,197.03
114,2013-04-25,900,1066.0423552859263,1119.822264911247,200.0
115,2013-04-26,1221,1080.8003742831918,1120.9535107546294,223.0
116,2013-04-27,1611,1131.2960351207719,1122.080907459564,425.6
117,2013-04-28,1137,1131.8392743329218,1123.2044581122414,895.6
118,2013-04-29,808,1100.9972094943232,1124.324165798646,598.5
119,2013-04-30,897,1081.5687732050067,1125.4400336045571,331.6
120,2013-05-01,898,1064.0859265518739,1126.5520646155467,247.5
121,2013-05-02,1104,1067.8872878016402,1127.6602619169805,252.54
122,2013-05-03,1363,1095.993400346226,1128.7646285940186,307.0
123,2013-05-04,1706,1154.0895287179649,1129.8651677316154,439.22
124,2013-05-05,1297,1167.7001052716832,1130.9618824145184,898.52
125,2013-05-06,776,1130.3951957613754,1132.0547757272686,667.5
126,2013-05-07,742,1093.405053690887,1133.1438507542011,233.53
127,2013-05-08,797,1065.1759157358752,1134.2291105794445,229.5
128,2013-05-09,1058,1064.492493322876,1135.3105582869225,247.64
129,2013-05-10,1249,1082.0646802420843,1136.3881969603508,305.0
130,2013-05-11,1475,1119.487175321989,1137.4620296832404,528.05
131,2013-05-12,1050,1112.8693357130119,1138.532059538895,3852.43
132,2013-05-13,763,1079.5483856092897,1139.5982896104128,483.1
133,2013-05-14,742,1047.4008670765827,1140.6607229806855,371.5
134,2013-05-15,913,1034.6007653195452,1141.719362732399,194.0
135,2013-05-16,930,1024.6387741655963,1142.774211948032,245.4
136,2013-05-17,1320,1052.7684492221488,1143.8252737098585,347.0
137,2013-05-18,1566,1101.6476987749247,1144.872551099944,529.15
138,2013-05-19,1547,1144.0622462377623,1145.9160472001508,855.0
139,2013-05-20,956,1126.1515398501151,1146.9557650921327,955.55
140,2013-05-21,802,1095.2799392538677,1147.9917078573385,7044.78
141,2013-05-22,1116,1097.2532798399154,1149.0238785770098,215.5
142,2013-05-23,1169,1104.0863054046488,1150.0522803321833,379.46
143,2013-05-24,1304,1123.1257164792762,1151.0769162036881,345.04
144,2013-05-25,1442,1153.494712587372,1152.097789272148,5189.97
145,2013-05-26,1428,1179.638086320085,1153.1149026179805,738.75
146,2013-05-27,891,1152.1487323728827,1154.1282593213964,769.0799999999998
147,2013-05-28,860,1124.3250322264578,1155.137862462401,445.03
148,2013-05-29,871,1100.1988297774674,1156.1437151207933,265.0
149,2013-05-30,942,1085.1322695298968,1157.1458203761654,227.0
150,2013-05-31,1239,1099.7863435254249,1158.1441813079034,272.0
151,2013-06-01,1717,1158.5686125897,1159.1388009951884,480.0
152,2013-06-02,1293,1171.3716050329815,1160.129682516994,815.22
153,2013-06-03,892,1144.7647795529485,1161.1168289520876,628.95
154,2013-06-04,810,1112.8824131414542,1162.1002433790309,309.11
155,2013-06-05,852,1088.0364644820984,1163.079928876179,217.48
156,2013-06-06,956,1075.461561019049,1164.055888521682,254.65
157,2013-06-07,1384,1104.8461786609407,1165.0281253934825,382.5
158,2013-06-08,1987,1188.8608397088838,1165.996642569317,522.5
159,2013-06-09,1631,1230.9693363332033,1166.961443126716,1711.16
160,2013-06-10,912,1200.5913009282185,1167.922530143004,841.05
161,2013-06-11,808,1163.2016494643442,1168.8799066952993,349.01
162,2013-06-12,934,1141.3729189597275,1169.8335758605135,304.48
163,2013-06-13,999,1127.8135922293734,1170.7835407153536,233.0
164,2013-06-14,1388,1152.5932519561236,1171.7298043363176,1588.16
165,2013-06-15,1804,1214.63199404167,1172.6723697996995,1695.64
166,2013-06-16,1247,1217.7146614635647,1173.6112401815867,783.75
167,2013-06-17,972,1194.313263844054,1174.5464185578599,734.85
168,2013-06-18,879,1164.2834276949134,1175.477908004194,352.0
169,2013-06-19,959,1144.7326241753149,1176.4057115960575,241.38
170,2013-06-20,974,1128.4723735901755,1177.3298324087132,295.5
171,2013-06-21,1380,1152.4273865138389,1178.2502735172166,318.53
172,2013-06-22,1831,1217.0533518622708,1179.167037996418,536.5699999999998
173,2013-06-23,1713,1264.2863673984696,1180.0801289209612,913.46
174,2013-06-24,1121,1250.6400463206162,1180.989549365284,920.26
175,2013-06-25,976,1224.4838507856796,1181.8953024036173,1577.12
176,2013-06-26,925,1195.9615786436916,1182.7973911099866,307.56
177,2013-06-27,1016,1178.8223803304393,1183.6958185582107,247.5
178,2013-06-28,1440,1203.6964398024706,1184.5905878219025,5914.200000000003
179,2013-06-29,1859,1266.1063037133154,1185.4817019744687,644.0
180,2013-07-01,987,1239.5247505799139,1186.3691640891095,1047.0
181,2013-07-02,806,1198.2366785356662,1187.2529772388193,1634.72
182,2013-07-03,1121,1190.8808042990727,1188.1331444963862,377.51
183,2013-07-04,1562,1226.22548999666,1189.0096689343916,229.0
184,2013-07-05,1962,1296.2992535585995,1189.8825536252107,392.0
185,2013-07-07,2020,1365.2231347989925,1190.7518016410138,1038.78
186,2013-07-08,1039,1334.1542645624502,1191.6174160537635,5954.87
187,2013-07-09,855,1288.5205247405293,1192.4793999352173,1830.08
188,2013-07-10,877,1249.3280935488306,1193.3377563569254,1450.39
189,2013-07-11,985,1224.1539892478834,1194.192488390233,436.5
190,2013-07-12,1408,1241.663133225594,1195.0435991062782,244.5
191,2013-07-13,1879,1302.3618827450573,1195.8910915759927,242.5
192,2013-07-14,1427,1314.232179680066,1196.7349688701033,353.04
193,2013-07-15,917,1276.4005433655432,1197.5752340591291,542.75
194,2013-07-16,864,1237.1243009951136,1198.4118902133846,1023.5
195,2013-07-17,913,1206.2553198447522,1199.2449404029762,783.5
196,2013-07-18,1043,1190.707194098219,1200.0743876978054,349.5
197,2013-07-19,1664,1235.782699545565,1200.9002351675674,311.5
198,2013-07-21,1591,1269.6129187202353,1201.7224858817513,292.5
199,2013-07-22,940,1238.2212121051207,1202.541142909639,4160.84
200,2013-07-23,885,1204.581096598348,1203.3562093203075,753.0
201,2013-07-24,850,1170.8114682889536,1204.1676881826265,1310.89
202,2013-07-25,956,1150.3532331798685,1204.97558256526,810.86
203,2013-07-26,1356,1169.9386395730935,1205.779895536666,335.51
204,2013-07-27,1666,1217.1825787255425,1206.5806301650964,255.0
205,2013-07-28,1242,1219.5461426593474,1207.3777895185965,905.77
206,2013-07-29,901,1189.2084147532962,1208.1713766650043,565.74
207,2013-07-30,937,1165.1885657050086,1208.9613946719544,522.5
208,2013-07-31,998,1149.2658451471816,1209.7478466068733,881.18
209,2013-08-01,1133,1147.7167170366506,1210.5307355369812,676.0
210,2013-08-02,1568,1187.7436963963166,1211.3100645292925,3773.36
211,2013-08-03,2023,1267.291915840769,1212.0858366506156,316.8
212,2013-08-04,1706,1309.0736381671315,1212.858054967552,335.0
213,2013-08-05,897,1269.8285297486052,1213.6267225464985,381.16
214,2013-08-06,847,1229.5591459429186,1214.3918424536432,636.6
215,2013-08-07,889,1197.124941552751,1215.153417754971,1311.19
216,2013-08-08,955,1174.0654233002072,1215.9114515162587,1084.0
217,2013-08-09,1487,1203.8687163302554,1216.6659468030768,309.25
218,2013-08-10,1971,1276.9288386089602,1217.4169066807908,362.5
219,2013-08-11,1517,1299.7927587483612,1218.1643342145585,311.5
220,2013-08-12,978,1269.145829335362,1218.9082324693331,287.0
221,2013-08-13,850,1229.2271789125791,1219.6486045098602,691.5
222,2013-08-14,945,1202.1579237719789,1220.3854534006805,1107.66
223,2013-08-15,1009,1183.7619310280588,1221.1187822061268,9748.21
224,2013-08-16,1422,1206.4512709343128,1221.8485939903273,393.0
225,2013-08-17,1891,1271.6463879990129,1222.574891817204,223.05
226,2013-08-18,1468,1290.3467320019165,1223.2976787504708,314.5
227,2013-08-19,919,1254.9803765683553,1224.016957853638,381.0
228,2013-08-20,880,1219.2679597479296,1224.7327321900075,544.72
229,2013-08-21,938,1192.480535007051,1225.4450048226765,1041.0
230,2013-08-22,1006,1174.7204840522106,1226.1537788145345,898.33
231,2013-08-23,1418,1197.8899617636346,1226.8590572282671,344.42999999999995
232,2013-08-24,1774,1252.7575844573335,1227.5608431263506,233.0
233,2013-08-25,1435,1270.1140049865005,1228.259139571059,305.0
234,2013-08-26,890,1233.9126711758204,1228.9539496244556,336.04
235,2013-08-27,916,1203.6352739191325,1229.6452763484015,527.0
236,2013-08-28,905,1175.193819258597,1230.3331228045495,902.5
237,2013-08-29,1070,1165.1753602810873,1231.0174920543466,737.5
238,2013-08-30,1555,1202.3015164464716,1231.6983871590328,4665.64
239,2013-08-31,1619,1241.9870863103351,1232.3758111796435,258.09000000000003
240,2013-09-01,1527,1269.1311733294028,1233.0497671770074,319.0
241,2013-09-02,941,1237.8805853922227,1233.720258211746,366.5
242,2013-09-03,885,1204.2729105919454,1234.387287344276,660.66
243,2013-09-04,899,1175.1993000585824,1235.0508576348066,852.5
244,2013-09-05,970,1155.6565095763285,1235.7109721433415,836.0
245,2013-09-06,1368,1175.879699140941,1236.3676339296785,446.94
246,2013-09-07,1726,1228.2721087476289,1237.0208460534086,278.0
247,2013-09-08,1404,1245.0080983910193,1237.6706115739164,239.16
248,2013-09-09,1021,1223.6739937819964,1238.316933550382,238.5
249,2013-09-10,898,1192.6574229451496,1238.9598150417764,495.77
250,2013-09-11,890,1163.8329064737911,1239.5992591068675,925.06
251,2013-09-12,1074,1155.2773915714195,1240.2352688042142,720.41
252,2013-09-13,1433,1181.7271638030074,1240.8678471921714,413.0
253,2013-09-14,1758,1236.6102910604168,1241.4969973288871,215.0
254,2013-09-15,1359,1248.2664538166741,1242.1227222723019,215.5
255,2013-09-16,901,1215.1934582148133,1242.745025080152,382.84
256,2013-09-17,873,1182.6036050512544,1243.3639088099667,529.79
257,2013-09-18,937,1159.2127855224055,1243.9793765190684,930.07
258,2013-09-19,1027,1146.621091663052,1244.5914312645743,628.5
259,2013-09-20,1329,1163.990511504762,1245.2000761033955,343.04
260,2013-09-21,1822,1226.658081837955,1245.8053140922357,236.54
261,2013-09-22,1385,1241.7382645201226,1246.4071482875936,190.0
262,2013-09-23,1019,1220.5250964705006,1247.0055817457605,260.04
263,2013-09-24,897,1189.7131825208148,1247.600617522823,494.61
264,2013-09-25,903,1162.4071651377885,1248.1922586746607,918.5
265,2013-09-26,1122,1158.5588636960827,1248.7805082569466,694.66
266,2013-09-27,1377,1179.3627814393699,1249.365369325148,4816.94
267,2013-09-28,1831,1241.4234689214884,1249.9468449345266,231.0
268,2013-09-29,1387,1255.2879004528065,1250.5249381401366,232.58
269,2013-09-30,920,1223.3557194572365,1251.0996519968264,390.34
270,2013-10-01,818,1184.7504128421906,1251.6709895592385,483.0
271,2013-10-02,921,1159.6313259047972,1252.2389538818095,1094.0
272,2013-10-03,1057,1149.8569139138494,1252.80354801877,699.5
273,2013-10-04,1334,1167.394350683983,1253.3647750241428,283.0
274,2013-10-05,1745,1222.4044125236717,1253.922637951746,253.01
275,2013-10-06,1436,1242.7468494262014,1254.4771398551907,295.5
276,2013-10-07,934,1213.3423875760575,1255.0282837878826,266.6
277,2013-10-08,805,1174.4526363783025,1255.5760728030205,477.0
278,2013-10-09,766,1135.5523852946226,1256.1205099535969,914.54
279,2013-10-10,1098,1131.9759676475128,1256.6615982923995,802.0
280,2013-10-11,1386,1156.1687326334802,1257.1993408720075,324.53
281,2013-10-12,1675,1205.5812342874647,1257.733740744796,198.94
282,2013-10-13,1434,1227.3354024505752,1258.2648009629327,285.94
283,2013-10-14,868,1193.112983169551,1258.7925245783792,380.5
284,2013-10-15,912,1166.340318105772,1259.3169146428913,506.12
285,2013-10-16,997,1150.2126687623586,1259.8379742080187,845.84
286,2013-10-17,1150,1150.1924145945152,1260.355706325105,734.0
287,2013-10-18,1494,1182.935994156953,1260.8701140452865,280.0
288,2013-10-19,1983,1259.1325661420285,1261.3812004194933,270.63
289,2013-10-20,1467,1278.9294646046976,1261.888968498452,304.92
290,2013-10-21,976,1250.079039404243,1262.3934213326795,418.0
291,2013-10-22,824,1209.5000832704966,1262.894561972489,606.5
292,2013-10-23,928,1182.6905515304436,1263.392393467986,1072.92
293,2013-10-24,1065,1171.481927575161,1263.8869188690705,754.25
294,2013-10-25,1520,1204.6741249489608,1264.3781412254366,356.5
295,2013-10-27,1789,1260.3242082871632,1264.8660635865704,187.5
296,2013-10-28,894,1225.4361884502855,1265.3506890017547,270.69
297,2013-10-29,863,1190.918456216921,1265.8320205200635,286.85
298,2013-10-30,1023,1174.9262222914979,1266.3100611903662,645.5
299,2013-10-31,1361,1192.6475344542146,1266.7848140613255,1572.4
300,2013-11-01,1712,1242.109674030008,1267.2562821813972,1240.4299999999996
301,2013-11-03,1689,1284.670657455725,1267.724468598832,224.0
302,2013-11-04,899,1247.9401186504151,1268.189376361674,235.4
303,2013-11-05,867,1211.6601073503732,1268.6510085177613,292.61
304,2013-11-06,1003,1191.787716174146,1269.109368114725,407.5
305,2013-11-07,1027,1176.0936479670834,1269.564458199991,721.11
306,2013-11-08,1467,1203.7990148273627,1270.0162818207775,1134.0
307,2013-11-10,1705,1251.5324419866636,1270.4648420240992,915.84
308,2013-11-11,951,1222.9103046545993,1270.910141856762,268.5
309,2013-11-12,875,1189.7759899255884,1271.3521843653666,239.5
310,2013-11-13,1045,1175.9878004088653,1271.7909725963075,286.13
311,2013-11-14,1103,1169.0365813223066,1272.226509595773,370.94
312,2013-11-15,1739,1223.3188116725646,1272.6587984097453,570.88
313,2013-11-17,1747,1273.1932105608928,1273.087842084,1369.04
314,2013-11-18,1026,1249.6510000312835,1273.5136436641071,1160.44
315,2013-11-19,984,1224.3509047902085,1273.9362061954291,336.5
316,2013-11-20,1010,1203.9365329054262,1274.3555327231247,195.08
317,2013-11-21,1150,1198.7997202477666,1274.7716262921442,4437.94
318,2013-11-22,1656,1242.3426040336942,1275.1844899472326,311.0
319,2013-11-24,1654,1281.5480703162,1275.594126732928,777.5
320,2013-11-25,1152,1269.210158857514,1276.0005396935635,1078.0
321,2013-11-26,1060,1249.2853818234648,1276.4037318732653,1039.8
322,2013-11-27,1433,1266.7820121259922,1276.8037063159531,385.5
323,2013-11-28,1141,1254.8027728758975,1277.200466065341,387.01
324,2013-11-29,1129,1242.8215564115262,1277.5940141649369,386.57
325,2013-11-30,1576,1274.5528367532859,1277.984353658042,307.0
326,2013-12-01,1146,1262.309709443449,1278.3714875877515,613.76
327,2013-12-02,1021,1239.3278323535967,1278.7554189969549,1153.75
328,2013-12-03,1020,1218.43946736754,1279.1361509283342,959.49
329,2013-12-04,999,1197.5404704753932,1279.5136864243668,287.0
330,2013-12-05,1129,1191.0128066205941,1279.888028527323,355.6400000000001
331,2013-12-06,1678,1237.3925393233949,1280.259180279267,568.2
332,2013-12-07,2075,1317.1646784354525,1280.6271447220568,664.0
333,2013-12-08,1644,1348.2918519177906,1280.9919248973445,557.5
334,2013-12-09,1210,1335.1211993541913,1281.3535238465754,948.25
335,2013-12-10,1171,1319.4906089395065,1281.7119446109891,747.68
336,2013-12-11,1223,1310.3010271357437,1282.0671902316196,305.61
337,2013-12-12,1297,1309.0342626466252,1282.4192637492924,6711.690000000001
338,2013-12-13,1819,1357.6024281088514,1282.7681682046302,263.61
339,2013-12-15,1978,1416.6879111461035,1283.113906638046,254.0
340,2013-12-16,1295,1405.098586275046,1283.4564820897494,633.5
341,2013-12-17,1184,1384.0415780583749,1283.7958975997424,923.0
342,2013-12-18,1214,1367.8471420528156,1284.132156207821,818.0
343,2013-12-19,1266,1358.1474142382615,1284.4652609535747,369.5
344,2013-12-20,1721,1392.7048033584272,1284.795214876388,372.25
345,2013-12-21,1886,1439.6852982766723,1285.1220210154374,1452.63
346,2013-12-22,1415,1437.3343174884174,1285.4456824096949,2493.65
347,2013-12-23,1299,1424.1596205847586,1285.7662020979249,673.61
348,2013-12-24,1052,1388.7158471957339,1286.0835831186873,1086.5
349,2013-12-25,546,1308.4571950818545,1286.397828510334,1053.5
350,2013-12-26,772,1257.3660336454875,1286.7089413110116,375.5
351,2013-12-27,1141,1246.2835542506793,1287.0169245586603,3380.03
352,2013-12-28,1593,1279.3041681315667,1287.3217812910148,449.0
353,2013-12-29,1458,1296.3228187857032,1287.623514545602,440.4
354,2013-12-30,1265,1293.3396931870648,1287.9221273597445,538.54
355,2014-01-02,1004,1265.7835319311537,1288.2176227705572,940.5
356,2014-01-03,1464,1284.6612907948536,1288.5100038149494,690.8299999999998
357,2014-01-04,1663,1320.693548814391,1288.7992735296245,518.0500000000002
358,2014-01-05,1390,1327.2941632130205,1289.085434951079,7095.67
359,2014-01-06,1149,1310.3137667165424,1289.3684911156038,230.5
360,2014-01-07,1240,1303.6172175054433,1289.6484450592834,224.08
361,2014-01-08,1312,1304.4155777430199,1289.9252998179961,428.0
362,2014-01-09,1358,1309.5188560532088,1290.1990584274135,805.78
363,2014-01-10,1726,1349.1837269052842,1290.4697239230022,882.0
364,2014-01-11,1886,1400.3090862476379,1290.7372993400218,460.5
365,2014-01-12,1491,1408.9463161288156,1291.0017877135253,1650.75
366,2014-01-13,1124,1381.8085717355948,1291.2631920783604,28083.08000000001
367,2014-01-14,1037,1348.9696601417286,1291.521515469168,17128.409999999978
368,2014-01-15,1114,1326.5915972710875,1291.776760920383,22900.03999999996
369,2014-01-16,1199,1314.4400165786033,1292.0289314662339,23285.58000000001
370,2014-01-17,1600,1341.636205475879,1292.2780301407438,21277.489999999994
371,2014-01-18,2033,1407.4803763829382,1292.5240599777285,14043.080000000005
372,2014-01-19,1674,1432.8631976798013,1292.7670240107975,26798.630000000016
373,2014-01-20,1003,1391.92384551982,1293.006925273356,16554.96999999998
374,2014-01-21,1169,1370.6930030893614,1293.243766798601,16880.139999999956
375,2014-01-22,1192,1353.6746218427554,1293.4775516195234,21510.150000000005
376,2014-01-23,1299,1348.4675150005885,1293.7082827689098,21959.540000000005
377,2014-01-24,1691,1381.0896564291038,1293.9359632793387,16912.96
378,2014-01-25,1971,1437.2715939120462,1294.1605961831826,20373.719999999994
379,2014-01-26,1396,1433.3409659204224,1294.3821845126085,12992.959999999981
380,2014-01-27,1103,1401.879921547049,1294.600731299577,13934.459999999983
381,2014-01-28,1001,1363.700881399711,1294.8162395758422,14959.090000000002
382,2014-01-29,1065,1335.2531784092625,1295.0287123729522,19041.459999999995
383,2014-01-30,1058,1308.8481137988565,1295.2381527222492,23288.349999999962
384,2014-01-31,1480,1325.1482934370606,1295.4445636548685,18393.45000000001
385,2014-02-01,1868,1376.8484559668645,1295.6479482017398,12418.099999999988
386,2014-02-02,1723,1409.8152696843058,1295.8483093935865,14930.689999999993
387,2014-02-03,1199,1389.737624952467,1296.045650260925,15844.37
388,2014-02-04,1025,1355.0007082903273,1296.2399738340669,22806.11999999999
389,2014-02-05,1176,1337.9530217864867,1296.431283143117,20026.64999999998
390,2014-02-06,1496,1353.0051149496785,1296.6195812179735,21796.31000000002
391,2014-02-09,1703,1386.3379611449473,1296.8048710883286,15888.659999999994
392,2014-02-10,1265,1374.7819648454285,1296.9871557836684,14105.750000000016
393,2014-02-11,1078,1346.5170158125304,1297.1664383332734,13016.850000000002
394,2014-02-12,1062,1319.4201571637182,1297.3427217662165,13265.500000000013
395,2014-02-13,1222,1310.1420469576494,1297.5160091113653,14331.569999999983
396,2014-02-14,1879,1364.3189948664447,1297.6863033973814,19623.749999999975
397,2014-02-15,2059,1430.47909059345,1297.8536076527205,20854.460000000006
398,2014-02-16,1685,1454.7191772035976,1298.01792490563,19037.919999999976
399,2014-02-17,1133,1424.0792555651599,1298.1792581841535,20693.929999999982
400,2014-02-18,1194,1402.1669455113351,1298.3376105161278,12693.33
401,2014-02-19,1100,1373.3891411769225,1298.4929849291825,15177.379999999963
402,2014-02-20,1347,1370.875889636263,1298.6453844507425,18547.41
403,2014-02-21,1868,1418.221043004238,1298.7948121080246,26480.209999999992
404,2014-02-23,1808,1455.3428484324056,1298.9412709280416,19690.89
405,2014-02-24,1247,1435.5006723912243,1299.0847639375986,16909.689999999995
406,2014-02-25,1085,1402.1196559730124,1299.2252941632946,13681.370000000019
407,2014-02-26,1251,1387.7273077851064,1299.3628646315226,13973.399999999983
408,2014-02-27,1354,1384.5151832341444,1299.4974783684704,15574.039999999995
409,2014-02-28,1714,1415.894689592797,1299.6291384001179,25023.12999999999
410,2014-03-02,1930,1464.857100107769,1299.7578477522402,23093.11999999995
411,2014-03-03,1291,1448.2992810498858,1299.8836094504052,20397.09999999997
412,2014-03-04,1162,1421.0326828546586,1300.0064265199749,14473.379999999983
