Day,Date,Rides,20_ExpMA,Poly_Average,Revenue
168,2013-06-21,669,500.3453128949585,498.2632809470112,203.5
169,2013-06-23,700,519.3600458580041,498.53319110129416,111.5
170,2013-06-24,510,518.4686128827618,498.80186476137396,250.0
171,2013-06-25,509,517.5668401939594,499.0693014981256,173.01
172,2013-06-26,329,499.60809290878507,499.3355008860967,364.84
173,2013-06-27,375,487.74065513015086,499.6004625035077,751.77
174,2013-06-28,700,507.95583138494146,499.864185932252,420.0
175,2013-06-29,869,542.3409911515537,500.1266707578957,240.06
176,2013-06-30,783,565.2608972693251,500.3879165696772,221.5
177,2013-07-01,325,542.3789065896816,500.64792296050837,121.5
178,2013-07-02,262,515.6761530917421,500.90668952697365,116.06
179,2013-07-03,437,508.1831860063743,501.16421586933,480.0
180,2013-07-04,604,517.3085969998176,501.4205015915074,586.56
181,2013-07-05,536,519.0887306430463,501.6755463011088,566.85
182,2013-07-06,679,534.3183755307482,501.9293496094092,119.0
183,2013-07-07,508,531.8118635475873,502.18191113135737,73.0
184,2013-07-08,312,510.87740014211676,502.43323048557403,192.0
185,2013-07-09,322,492.8890761554377,502.6833072943531,403.5
186,2013-07-10,314,475.8520211432824,502.93214118366114,311.75
187,2013-07-11,367,465.485161909589,503.1797317831376,483.84
188,2013-07-12,649,482.96276565498914,503.4260787260946,298.0
189,2013-07-15,354,470.68059742250966,503.6711816495169,463.74
190,2013-07-16,312,455.568159489407,503.91504019406267,130.0
191,2013-07-17,344,444.9426204374003,504.15765400406195,162.0
192,2013-07-18,390,439.7099898959312,504.3990227275183,147.0
193,2013-07-19,804,474.4042767142122,504.63914601610765,283.5
194,2013-07-21,755,501.12767903065856,504.87802352517866,1014.5
195,2013-07-22,371,488.73456670058914,505.11565491375336,825.55
196,2013-07-23,301,470.85508410359057,505.35203984452585,158.0
197,2013-07-24,339,458.2974570117368,505.5871779838633,131.5
198,2013-07-25,399,452.6500801394919,505.8210690018057,120.0
199,2013-07-26,570,463.826263008389,506.0537125720658,139.0
200,2013-07-27,823,498.0332856483575,506.28510837202913,7117.66
201,2013-07-28,626,510.2205917994367,506.5152560827538,940.03
202,2013-07-29,321,492.1995830267305,506.7441553889711,512.0
203,2013-07-30,365,480.08533700599776,506.97180597908476,206.97
204,2013-07-31,397,472.17244775658315,507.1982075451715,140.5
205,2013-08-01,483,473.20364320960437,507.42335978298064,133.5
206,2013-08-02,661,491.0890105428622,507.6472623919343,160.5
207,2013-08-03,878,527.9376762425168,507.8699150751277,300.0
208,2013-08-04,645,539.0864689914723,508.09131753932814,4995.089999999998
209,2013-08-05,334,519.5544243095328,508.3114694949765,360.2100000000001
210,2013-08-06,299,498.54924102630775,508.5303706561858,214.5
211,2013-08-07,378,487.0683609208247,508.74802074074233,1246.61
212,2013-08-08,385,477.34756463672204,508.964419470105,182.61
213,2013-08-09,556,484.8382727706916,509.1795665694052,201.55
214,2013-08-12,304,467.61558011726487,509.39346176744766,333.0
215,2013-08-13,327,454.2236201000473,509.60610479670913,611.61
216,2013-08-14,343,443.630894371904,509.8174953933399,454.5
217,2013-08-15,388,438.3327139535729,510.02763329716265,179.0
218,2013-08-16,645,458.0153126312465,510.2365182516729,121.0
219,2013-08-17,948,504.6805209662057,510.4441500040389,154.0
220,2013-08-18,632,516.8061856394119,510.6505283051018,169.0
221,2013-08-19,296,495.7770250971141,510.85565290937546,374.0
222,2013-08-20,293,476.46492746448797,511.0595235750465,926.48
223,2013-08-21,368,466.1349343705367,511.2621400639745,651.5
224,2013-08-22,380,457.93160728612287,511.4635021416914,121.0
225,2013-08-23,625,473.8428827853246,511.6636095774023,117.2
226,2013-08-24,886,513.0959415735715,511.8624621439849,145.5
227,2013-08-25,574,518.8963280911627,512.0600596179901,140.5
228,2013-08-26,314,499.3823920800807,512.2564017796403,314.5
229,2013-08-27,331,483.3459737849554,512.4514884128328,628.05
230,2013-08-28,330,468.7415953277752,512.6453193051357,429.51
231,2013-08-29,396,461.8138243435466,512.8378942477907,140.45
232,2013-08-30,644,479.16488869321006,513.0292130357124,111.5
233,2013-08-31,864,515.8158516775417,513.219275467488,219.99
234,2013-09-01,756,538.6905324716998,513.4080813453775,155.0
235,2013-09-02,405,525.9581008069514,513.5956304753137,274.93
236,2013-09-03,291,503.58113882410123,513.7819226669019,538.5
237,2013-09-04,294,483.62103036366585,513.9669577334208,1438.3299999999995
238,2013-09-05,328,468.79997985217057,514.1507354918213,133.5
239,2013-09-06,643,485.39045796216624,514.3332557627269,132.15
240,2013-09-08,873,522.3056524433258,514.5145183704353,127.5
241,2013-09-09,329,503.8955903052498,514.6945231429149,142.0
242,2013-09-10,311,485.52458170419334,514.8732699118085,299.0
243,2013-09-11,327,470.4270024938565,515.0507585124309,546.5
244,2013-09-12,390,462.7672879704422,515.2269887837699,565.5
245,2013-09-13,654,480.97992721176104,515.4019605684862,213.25
246,2013-09-15,833,514.505648430369,515.5756737129127,111.06
247,2013-09-16,295,493.60034857947375,515.7481280670561,109.51
248,2013-09-17,292,474.40031538110964,515.919323484595,100.0
249,2013-09-18,340,461.600285344621,516.0892598228809,397.5
250,2013-09-19,398,455.5431153117176,516.2579369429386,776.54
251,2013-09-20,684,477.3009138537265,516.4253547094653,546.0799999999998
252,2013-09-22,674,496.03416015358016,516.5915129908309,202.5
253,2013-09-23,334,480.60233537689334,516.7564116590779,130.0
254,2013-09-24,289,462.3544939122609,516.9200505899223,98.54
255,2013-09-25,338,450.51120877766226,517.0824296627524,182.5
256,2013-09-26,409,446.55776032261736,517.2435487606291,337.14
257,2013-09-27,592,460.40940219674735,517.4034077702864,642.6
258,2013-09-28,963,508.2751734163971,517.5620065821314,470.19
259,2013-09-29,639,520.7251569006186,517.7193450902429,822.6999999999998
260,2013-09-30,327,502.2751419576101,517.8754231923733,118.0
261,2013-10-01,326,485.4870331996666,518.0302407899479,92.0
262,2013-10-02,333,470.96445860916265,518.1837977880645,166.0
263,2013-10-03,444,468.39641493209007,518.3360940954934,445.05
264,2013-10-04,625,483.3110420814648,518.4871296246781,936.97
265,2013-10-05,978,530.4242761690872,518.6369042917348,5424.86
266,2013-10-06,690,545.6219641530253,518.7854180164524,142.0
267,2013-10-07,332,525.2770151860201,518.9326707222924,144.5
268,2013-10-08,295,503.3458708825403,519.0786623363895,134.65
269,2013-10-09,365,490.17007365560494,519.2233927895509,103.0
270,2013-10-10,474,488.63006664078256,519.3668620162566,306.25
271,2013-10-11,659,504.85577457978263,519.5090699546594,677.0
272,2013-10-12,823,535.1552246198488,519.650016546585,445.94
273,2013-10-13,696,550.4737746560746,519.7897017375317,168.0
274,2013-10-14,295,526.1429389745138,519.9281254766704,96.5
275,2013-10-15,344,508.7959924054931,520.0652877168454,123.01
276,2013-10-16,390,497.4820883668633,520.2011884145734,143.0
277,2013-10-17,453,493.24569899858665,520.3358275300436,418.39
278,2013-10-18,664,509.5080133796871,520.4692050271185,636.0
279,2013-10-19,972,553.5548692483211,520.6013208733332,421.5
280,2013-10-20,678,565.4067864627748,520.7321750398952,140.0
281,2013-10-21,356,545.4632829901174,520.8617675016853,99.0
282,2013-10-22,305,522.5620179434269,520.9900982372568,134.0
283,2013-10-23,384,509.3656352821416,521.117167228836,265.5
284,2013-10-24,487,507.2355747790795,521.242974462322,290.2700000000001
285,2013-10-25,723,527.7845676572708,521.367519927286,564.0
286,2013-10-27,886,561.9003231184957,521.4908036169729,408.59
287,2013-10-28,293,536.2907685357733,521.6128255282998,125.5
288,2013-10-29,333,516.9297429609319,521.733585661857,120.0
289,2013-10-30,359,501.8888150598866,521.853084021907,145.0
290,2013-10-31,508,502.4708326732309,521.9713206163857,132.5
291,2013-11-01,808,531.5688486091202,522.088295456901,312.0
292,2013-11-03,695,547.1337201701596,522.2040085587348,542.3
293,2013-11-04,356,528.9305087253791,522.3184599408405,355.03
294,2013-11-05,320,509.0323650372445,522.4316496258451,3572.16
295,2013-11-06,399,498.553092176553,522.5435776400479,87.0
296,2013-11-07,392,488.4051786359275,522.6542440134214,3687.84
297,2013-11-08,687,507.31897114679396,522.7636487796105,182.1
298,2013-11-10,755,530.9076405613877,522.8717919759332,465.0
299,2013-11-11,380,516.5354843174446,522.9786736433798,753.0
300,2013-11-12,336,499.3416286681625,523.0842938266142,687.0
301,2013-11-13,368,486.8329021283364,523.188652573972,110.5
302,2013-11-14,433,481.7059590684945,523.2917499374627,122.0
303,2013-11-15,696,502.11491534768686,523.3935859727678,127.34
304,2013-11-17,808,531.2468281717183,523.4941607392418,189.5
305,2013-11-18,375,516.3661778696492,523.593474299912,461.0
306,2013-11-19,305,496.23606569158636,523.6915267214787,707.0999999999998
307,2013-11-20,383,485.4516784828634,523.7883180743142,383.5
308,2013-11-21,446,481.69437577020966,523.8838484324647,171.5
309,2013-11-22,799,511.91395903019065,523.9781178736483,115.0
310,2013-11-24,759,535.445962932078,524.0711264792565,163.5
311,2013-11-25,392,521.7844426528321,524.1628743343531,158.0
312,2013-11-26,397,509.90021001922867,524.2533615276748,349.5
313,2013-11-27,566,515.2430471602547,524.3425881516307,731.5
314,2013-11-28,435,507.60085219261117,524.430554302304,501.0
315,2013-11-29,377,495.1626757933146,524.5172600794491,157.5
316,2013-11-30,695,514.1948019082374,524.6027055864943,104.5
317,2013-12-01,478,510.7476779169768,524.6868909305399,128.46
318,2013-12-02,334,493.9145657344072,524.7698162223596,171.5
319,2013-12-03,346,479.827464235892,524.8514815763996,1542.04
320,2013-12-04,367,469.0819914515212,524.9318871107785,664.0
321,2013-12-05,467,468.88370655137635,525.0110329472884,476.0
322,2013-12-06,785,498.99002021315033,525.0889192113938,175.0
323,2013-12-08,807,528.3243040023743,525.1655460322319,136.0
324,2013-12-09,513,526.8648464783387,525.2409135426128,105.75
325,2013-12-10,456,520.1158134804016,525.3150218790197,155.5
326,2013-12-11,452,513.6285931489347,525.3878711816078,370.0
327,2013-12-12,575,519.4734890395124,525.4594615942059,691.04
328,2013-12-13,872,553.047442464321,525.529793264315,388.56
329,2013-12-16,503,548.2810193724808,525.5988663431091,150.73999999999995
330,2013-12-17,455,539.3971127655778,525.666680985435,152.0
331,2013-12-18,480,533.7402448831418,525.7332373498124,329.5
332,2013-12-19,624,542.3364120371283,525.7985355984334,261.5
333,2013-12-20,833,570.0186585097828,525.8625758971632,234.5
334,2013-12-22,810,592.874024365994,525.9253584155398,382.0
335,2013-12-23,504,584.4098315692328,525.9868833267736,283.5
336,2013-12-24,324,559.6088952293057,526.0471508077484,140.5
337,2013-12-25,171,522.5985242550861,526.10616103902,93.01
338,2013-12-26,252,496.82723623079215,526.1639142048176,127.0
339,2013-12-27,538,500.74845182785964,526.2204104930433,177.8
340,2013-12-28,736,523.1533611775873,526.2756500952713,345.5
341,2013-12-29,674,537.5197077321028,526.3296332067489,639.5
342,2013-12-30,512,535.0892593766645,526.3823600263963,515.0
343,2013-12-31,981,577.5569489598394,526.4338307568066,232.5
344,2014-01-02,372,557.9800966779499,526.4840456042452,9073.38
345,2014-01-03,587,560.7438969943356,526.5330047786508,158.57999999999996
346,2014-01-04,851,588.3873353758274,526.5807084936343,237.55
347,2014-01-05,642,593.4933034352724,526.6271569664799,430.13
348,2014-01-06,415,576.4939412033417,526.6723504181446,885.5
349,2014-01-07,444,563.8754706125472,526.7162890732577,6753.26
350,2014-01-08,521,559.7920924589713,526.7589731601215,267.04
351,2014-01-09,527,556.6690360343074,526.8004029107116,206.5
352,2014-01-10,724,572.6053183167544,526.8405785606751,136.0
353,2014-01-12,760,590.4524308580159,526.8795003493334,162.5
354,2014-01-13,441,576.2188660143952,526.9171685196798,369.3
355,2014-01-14,383,557.8170692511195,526.9535833183803,616.5
356,2014-01-15,385,541.3583007510128,526.9887449957741,596.89
357,2014-01-16,439,531.6098911556784,527.0226538058731,234.0
358,2014-01-17,730,550.5041872360898,527.0553100063617,138.06
359,2014-01-19,867,580.6466455945575,527.0867138585974,80.0
360,2014-01-20,387,562.2041079188854,527.1168656276102,136.0
361,2014-01-21,413,547.9941928789915,527.1457655821032,293.16
362,2014-01-22,453,538.9471268905162,527.173413994452,494.5
363,2014-01-23,505,535.7140671866575,527.1998111407048,367.65
364,2014-01-24,728,554.0270131688807,527.2249573005834,232.5
365,2014-01-26,768,574.4053928670826,527.2488527574816,746.45
366,2014-01-27,440,561.6048792606938,527.2714977984658,4228.800000000003
367,2014-01-28,386,544.8806050453896,527.2928927142764,11411.909999999987
368,2014-01-29,402,531.2729283744002,527.313037799325,9106.609999999997
369,2014-01-30,481,526.4850304339811,527.3319333516974,7066.339999999993
370,2014-01-31,723,545.2007418212212,527.3495796731511,4911.749999999999
371,2014-02-02,928,581.6578140287238,527.3659770691169,10904.629999999996
372,2014-02-03,483,572.2618317402739,527.3811258486984,6266.739999999998
373,2014-02-04,363,552.3321334792955,527.3950263246717,6643.920000000007
374,2014-02-05,438,541.4433588622197,527.4076788134859,8444.260000000006
375,2014-02-06,551,542.353515161056,527.419083635263,11755.310000000007
376,2014-02-07,827,569.4627041933362,527.4292411137972,8616.270000000006
377,2014-02-09,784,589.8948276034947,527.4381515765564,6105.4000000000015
378,2014-02-10,479,579.3334154507811,527.4458153546805,4810.9299999999985
379,2014-02-11,402,562.4445187411828,527.4522327829824,8948.880000000001
380,2014-02-12,397,546.6878979086894,527.4574041999476,5450.8600000000015
381,2014-02-13,493,541.5747647745284,527.4613299477352,8715.919999999995
382,2014-02-14,789,565.1390728912401,527.4640103721762,9583.77999999999
383,2014-02-16,727,580.5543992825503,527.4654458227742,5246.269999999999
384,2014-02-17,424,565.6444564937361,527.4656366527066,5200.880000000005
385,2014-02-18,435,553.2021273038565,527.464583218823,6321.940000000001
386,2014-02-19,424,540.8971627987273,527.4622858816457,6307.5499999999965
387,2014-02-20,518,538.7164806274201,527.4587450053695,8244.300000000005
388,2014-02-21,780,561.6958634248086,527.4539609578628,12076.97999999999
389,2014-02-23,831,587.3438764319698,527.4479341106662,8790.210000000014
390,2014-02-24,431,572.4539834384489,527.4406648389934,5597.480000000002
391,2014-02-25,405,556.5059850157395,527.4321535217301,4641.2000000000035
392,2014-02-26,483,549.5054150142405,527.422400541436,5229.54
393,2014-02-27,483,543.1715659652652,527.4114062843428,5844.790000000003
394,2014-02-28,723,560.2980834923828,527.3991711403548,8449.740000000005
395,2014-03-02,860,588.8411231597751,527.3856955030499,11843.449999999995
396,2014-03-03,530,583.2372066683678,527.3709797696778,10377.070000000012
397,2014-03-04,449,570.4527107951899,527.3550243411618,6646.7000000000035
398,2014-03-05,453,559.2667383385051,527.3378296220974,4888.4
399,2014-03-06,484,552.0984775443618,527.3193960207534,5350.560000000003
400,2014-03-07,736,569.6129082544228,527.2997239490708,7180.03
401,2014-03-09,710,582.9831074682872,527.2788138226638,9894.45
402,2014-03-10,412,566.699001995117,527.2566660608195,8728.069999999987
403,2014-03-11,395,550.3467160908201,527.233281086497,6656.170000000003
404,2014-03-12,429,538.7898859869324,527.2086593263291,5155.8499999999985
405,2014-03-13,478,533.000373035796,527.182801210621,4958.740000000002
406,2014-03-14,746,553.2860517942917,527.1557071733507,5940.839999999997
407,2014-03-16,898,586.1159516234068,527.1273776521687,9605.560000000003
408,2014-03-17,428,571.0572895640347,527.0978130883988,8118.400000000006
409,2014-03-18,387,553.5280238912695,527.067013927037,5744.070000000002
410,2014-03-19,447,543.3824978063867,527.0349806167528,5624.2400000000025
411,2014-03-20,465,535.9174980153023,527.0017136098876,6582.560000000008
412,2014-03-21,791,560.2110696328925,526.9672133624563,9202.170000000004
413,2014-03-23,772,580.3814439535694,526.9314803341465,9258.019999999991
414,2014-03-24,385,561.7736873865628,526.8945149883181,6174.9100000000035
415,2014-03-25,393,545.7000028735566,526.8563177920041,5250.519999999997
416,2014-03-26,421,533.8238121236941,526.8168892159107,6334.989999999995
417,2014-03-27,489,529.5548776357233,526.7762297344159,11346.570000000007
418,2014-03-28,773,552.7401273847022,526.7343398255712,8729.029999999999
419,2014-03-30,749,571.4315438242543,526.6912199711006,9862.07
420,2014-03-31,410,556.0571110790871,526.6468706564012,6694.339999999994
421,2014-04-01,373,538.6231005001264,526.6012923705429,5897.190000000001
422,2014-04-02,421,527.4209004524954,526.5544856062671,5952.820000000002
423,2014-04-03,484,523.2855765998767,526.5064508599903,5784.06
424,2014-04-04,957,564.5917121617932,526.4571886317997,8931.769999999997
425,2014-04-06,810,587.9639300511462,526.4066994254563,7985.200000000003
426,2014-04-07,330,563.3959367129418,526.3549837483936,10384.97
427,2014-04-08,354,543.4534665498045,526.302042111718,5226.82
428,2014-04-09,452,534.7436125926803,526.2478750302085,5536.090000000001
429,2014-04-10,457,527.339459012425,526.1924830223171,6373.170000000004
430,2014-04-11,676,541.4976057731465,526.1358666101685,9078.170000000002
431,2014-04-13,753,561.6406909376087,526.07802631956,10578.180000000013
432,2014-04-14,410,547.1987203721221,526.018962679962,6412.800000000001
433,2014-04-15,418,534.8940803366819,525.9586762245171,5216.119999999999
434,2014-04-16,394,521.4755964950931,525.8971674900416,5836.920000000006
435,2014-04-17,495,518.954111114608,525.834437017024,5914.230000000006
436,2014-04-18,744,540.3870529132167,525.7704853496251,9694.159999999987
437,2014-04-19,859,570.7311431119582,525.7053130356799,8890.410000000005
438,2014-04-20,548,568.5662723393907,525.6389206266946,5640.249999999999
439,2014-04-21,374,550.0361511642107,525.5713086778492,5294.890000000004
440,2014-04-22,399,535.6517558152383,525.502477747996,5368.250000000003
